id,timestamp,sender,message,reply_to,reaction
9620,2026-01-14 16:38:00,acc4,I'm rewatching Solo Leveling this weekend. 🍜,9609,🔥
9621,2026-01-14 16:40:00,acc1,That animation quality was insane! 🎉,9610,🔥
9622,2026-01-14 16:42:00,acc2,My favorite moment in Jujutsu Kaisen still gives me chills ✨,9617,❤️
9623,2026-01-14 16:44:00,acc3,That animation quality was insane! 🎉,,
9624,2026-01-14 16:46:00,acc4,Opening theme has been stuck in my head. 😭,9611,❤️
9625,2026-01-14 16:48:00,acc1,I think today's episode was incredible! 🎉,9610,💯
9626,2026-01-14 16:50:00,acc2,Opening theme has been stuck in my head. 🙌,,👍
9627,2026-01-14 16:52:00,acc3,Opening theme has been stuck in my head. 😂,9615,
9628,2026-01-14 16:54:00,acc4,That animation quality was insane! 😭,,
9629,2026-01-14 16:56:00,acc1,Who's your favorite character from One Piece? 💯,9626,😮
9630,2026-01-14 16:58:00,acc2,That animation quality was insane! 😎,9628,😭
9631,2026-01-14 17:00:00,acc3,That animation quality was insane! 😀,9625,😮
9632,2026-01-14 17:02:00,acc4,No spoilers please! 😀,9619,👏
9633,2026-01-14 17:04:00,acc1,I think today's episode was incredible! ❤️,9631,👏
9634,2026-01-14 17:06:00,acc2,My favorite moment in Attack on Titan still gives me chills ❤️,9632,💯
9635,2026-01-14 17:08:00,acc3,"Quote of the day: ""A lesson without pain is meaningless."" 🔥",,💯
9636,2026-01-14 17:10:00,acc4,That animation quality was insane! 😂,9628,😎
9637,2026-01-14 17:12:00,acc1,I'm rewatching Fullmetal Alchemist this weekend. 🎉,9623,👍
9638,2026-01-14 17:14:00,acc2,My favorite moment in Frieren still gives me chills ⚡,9630,😮
9639,2026-01-14 17:16:00,acc3,That animation quality was insane! 🙌,9629,👏
9640,2026-01-14 17:18:00,acc4,"Quote of the day: ""Power comes in response to a need."" 🤔",9637,😂
9641,2026-01-14 17:20:00,acc1,I'm rewatching Steins;Gate this weekend. 😎,,
9642,2026-01-14 17:22:00,acc2,Who's your favorite character from Haikyuu!!? 🙌,9630,👍
9643,2026-01-14 17:24:00,acc3,Opening theme has been stuck in my head. 👀,9629,👏
9644,2026-01-14 17:26:00,acc4,That animation quality was insane! ❤️,9628,😎
9645,2026-01-14 17:28:00,acc1,No spoilers please! 💯,9630,🔥
9646,2026-01-14 17:30:00,acc2,Random anime fact: Many anime openings become chart-topping songs. 📚,,👍
9647,2026-01-14 17:32:00,acc3,Random anime fact: One Piece is among the best-selling manga series. ⚡,9639,💯
9648,2026-01-14 17:34:00,acc4,No spoilers please! 😂,9633,
9649,2026-01-14 17:36:00,acc1,Who's your favorite character from Attack on Titan? 💯,9644,💯
9650,2026-01-14 17:38:00,acc2,I think today's episode was incredible! 🎉,9635,😎
9651,2026-01-14 17:40:00,acc3,I'm rewatching Frieren this weekend. 💯,9638,👏
9652,2026-01-14 17:42:00,acc4,No spoilers please! ✨,,😭
9653,2026-01-14 17:44:00,acc1,Random anime fact: Did you know? Anime is often adapted from manga or light novels. ❤️,,😎
9654,2026-01-14 17:46:00,acc2,"Quote of the day: ""The world isn't perfect, but it's beautiful."" 🍜",9641,💯
9655,2026-01-14 17:48:00,acc3,Random anime fact: Many anime openings become chart-topping songs. 🍜,,😂
9656,2026-01-14 17:50:00,acc4,Random anime fact: One Piece is among the best-selling manga series. 💯,9641,❤️
9657,2026-01-14 17:52:00,acc1,"Quote of the day: ""Keep moving forward."" 😂",,👏
9658,2026-01-14 17:54:00,acc2,My favorite moment in Bleach still gives me chills ⚡,9647,😎
9659,2026-01-14 17:56:00,acc3,Opening theme has been stuck in my head. 🍜,,👍
9660,2026-01-14 17:58:00,acc4,"Quote of the day: ""A lesson without pain is meaningless."" ❤️",,😮
9661,2026-01-14 18:00:00,acc1,No spoilers please! 😭,9656,😮
9662,2026-01-14 18:02:00,acc2,Who's your favorite character from Fullmetal Alchemist? 🎉,,😂
9663,2026-01-14 18:04:00,acc3,"Quote of the day: ""The world isn't perfect, but it's beautiful."" 🍜",9660,😭
9664,2026-01-14 18:06:00,acc4,Anyone watching Fullmetal Alchemist lately? 📚,,👍
9665,2026-01-14 18:08:00,acc1,That animation quality was insane! 😭,9651,🔥
9666,2026-01-14 18:10:00,acc2,"Quote of the day: ""A lesson without pain is meaningless."" 🤔",9663,👍
9667,2026-01-14 18:12:00,acc3,My favorite moment in Attack on Titan still gives me chills 🎉,9651,👍
9668,2026-01-14 18:14:00,acc4,I think today's episode was incredible! 👀,,😭
9669,2026-01-14 18:16:00,acc1,Who's your favorite character from Attack on Titan? 🙌,,💯
9670,2026-01-14 18:18:00,acc2,"Quote of the day: ""The world isn't perfect, but it's beautiful."" 💯",9661,👍
9671,2026-01-14 18:20:00,acc3,I'm rewatching Steins;Gate this weekend. 💯,,😭
9672,2026-01-14 18:22:00,acc4,I think today's episode was incredible! ❤️,9669,👏
9673,2026-01-14 18:24:00,acc1,Random anime fact: Many anime openings become chart-topping songs. 😭,,😎
9674,2026-01-14 18:26:00,acc2,Anyone watching Frieren lately? 😭,,😭
9675,2026-01-14 18:28:00,acc3,My favorite moment in Frieren still gives me chills 👀,9665,❤️
9676,2026-01-14 18:30:00,acc4,I think today's episode was incredible! 😂,,❤️
9677,2026-01-14 18:32:00,acc1,Anyone watching Dragon Ball lately? 😀,,😎
9678,2026-01-14 18:34:00,acc2,No spoilers please! 😀,,
9679,2026-01-14 18:36:00,acc3,I think today's episode was incredible! 👀,9674,
9680,2026-01-14 18:38:00,acc4,That animation quality was insane! 🤔,9676,❤️
9681,2026-01-14 18:40:00,acc1,Anyone watching Demon Slayer lately? 😀,9677,👏
9682,2026-01-14 18:42:00,acc2,Who's your favorite character from Jujutsu Kaisen? 😀,,❤️
9683,2026-01-14 18:44:00,acc3,Random anime fact: Did you know? Anime is often adapted from manga or light novels. 😭,9679,😮
9684,2026-01-14 18:46:00,acc4,My favorite moment in Demon Slayer still gives me chills 🔥,9680,😂
9685,2026-01-14 18:48:00,acc1,Who's your favorite character from Naruto? ❤️,,👍
9686,2026-01-14 18:50:00,acc2,Opening theme has been stuck in my head. 💯,9675,😭
9687,2026-01-14 18:52:00,acc3,"Quote of the day: ""Keep moving forward."" ⚡",,🔥
9688,2026-01-14 18:54:00,acc4,I'm rewatching My Hero Academia this weekend. 😀,,😭
9689,2026-01-14 18:56:00,acc1,My favorite moment in Attack on Titan still gives me chills 😭,9680,😮
9690,2026-01-14 18:58:00,acc2,"Quote of the day: ""Keep moving forward."" 🤔",9687,👏
9691,2026-01-14 19:00:00,acc3,"Quote of the day: ""Keep moving forward."" 🤔",9680,
9692,2026-01-14 19:02:00,acc4,My favorite moment in Solo Leveling still gives me chills 😎,9679,💯
9693,2026-01-14 19:04:00,acc1,I'm rewatching Naruto this weekend. ✨,,😮
9694,2026-01-14 19:06:00,acc2,Who's your favorite character from Hunter x Hunter? ✨,9684,👍
9695,2026-01-14 19:08:00,acc3,Who's your favorite character from Vinland Saga? 📚,,😂
9696,2026-01-14 19:10:00,acc4,That animation quality was insane! 👀,9683,😭
9697,2026-01-14 19:12:00,acc1,Anyone watching Solo Leveling lately? 👀,,👏
9698,2026-01-14 19:14:00,acc2,That animation quality was insane! 😀,,👏
9699,2026-01-14 19:16:00,acc3,Anyone watching Frieren lately? 🤔,9697,😂
9700,2026-01-14 19:18:00,acc4,Anyone watching Haikyuu!! lately? ⚡,9698,😮
9701,2026-01-14 19:20:00,acc1,Anyone watching Death Note lately? 📚,9690,💯
9702,2026-01-14 19:22:00,acc2,My favorite moment in Hunter x Hunter still gives me chills 🤔,9689,😮
9703,2026-01-14 19:24:00,acc3,I think today's episode was incredible! ⚡,,😭
9704,2026-01-14 19:26:00,acc4,Opening theme has been stuck in my head. 🔥,,🔥
9705,2026-01-14 19:28:00,acc1,That animation quality was insane! ❤️,9693,👍
9706,2026-01-14 19:30:00,acc2,Who's your favorite character from Jujutsu Kaisen? 😀,,
9707,2026-01-14 19:32:00,acc3,Anyone watching Naruto lately? 😭,,🔥
9708,2026-01-14 19:34:00,acc4,Anyone watching Frieren lately? ❤️,9698,💯
9709,2026-01-14 19:36:00,acc1,That animation quality was insane! 😂,,👍
9710,2026-01-14 19:38:00,acc2,I'm rewatching Dragon Ball this weekend. ⚡,9707,
9711,2026-01-14 19:40:00,acc3,Who's your favorite character from Naruto? 🤔,,😂
9712,2026-01-14 19:42:00,acc4,"Quote of the day: ""People's dreams never end."" 👀",,😂
9713,2026-01-14 19:44:00,acc1,My favorite moment in Bleach still gives me chills ✨,,👍
9714,2026-01-14 19:46:00,acc2,"Quote of the day: ""The world isn't perfect, but it's beautiful."" ⚡",9712,😎
9715,2026-01-14 19:48:00,acc3,I'm rewatching One Piece this weekend. 🙌,9707,
9716,2026-01-14 19:50:00,acc4,I'm rewatching Attack on Titan this weekend. ✨,9711,💯
9717,2026-01-14 19:52:00,acc1,No spoilers please! 💯,,🔥
9718,2026-01-14 19:54:00,acc2,Anyone watching Fullmetal Alchemist lately? 🤔,9705,🔥
9719,2026-01-14 19:56:00,acc3,Random anime fact: Many anime openings become chart-topping songs. ⚡,9712,👍
9720,2026-01-14 19:58:00,acc4,Who's your favorite character from Attack on Titan? 🤔,,
9721,2026-01-14 20:00:00,acc1,No spoilers please! 👀,9709,😭
9722,2026-01-14 20:02:00,acc2,Opening theme has been stuck in my head. ❤️,,🔥
9723,2026-01-14 20:04:00,acc3,No spoilers please! 🙌,,👏
9724,2026-01-14 20:06:00,acc4,Who's your favorite character from Hunter x Hunter? ✨,9710,👍
9725,2026-01-14 20:08:00,acc1,"Quote of the day: ""A lesson without pain is meaningless."" 🍜",,👍
9726,2026-01-14 20:10:00,acc2,That animation quality was insane! 🔥,9724,💯
9727,2026-01-14 20:12:00,acc3,No spoilers please! ❤️,,👏
9728,2026-01-14 20:14:00,acc4,My favorite moment in Dragon Ball still gives me chills 🤔,9713,😭
9729,2026-01-14 20:16:00,acc1,That animation quality was insane! 🔥,9715,😮
9730,2026-01-14 20:18:00,acc2,I'm rewatching Frieren this weekend. ⚡,9714,😮
9731,2026-01-14 20:20:00,acc3,Anyone watching Bleach lately? ✨,,😂
9732,2026-01-14 20:22:00,acc4,"Quote of the day: ""Keep moving forward."" 😂",9726,
9733,2026-01-14 20:24:00,acc1,I think today's episode was incredible! 👀,9721,😂
9734,2026-01-14 20:26:00,acc2,"Quote of the day: ""The world isn't perfect, but it's beautiful."" 🤔",,😭
9735,2026-01-14 20:28:00,acc3,"Quote of the day: ""Power comes in response to a need."" 🎉",,👏
9736,2026-01-14 20:30:00,acc4,"Quote of the day: ""The world isn't perfect, but it's beautiful."" ❤️",9724,🔥
9737,2026-01-14 20:32:00,acc1,My favorite moment in Frieren still gives me chills 👀,9721,👍
9738,2026-01-14 20:34:00,acc2,Anyone watching One Piece lately? 🔥,9723,😂
9739,2026-01-14 20:36:00,acc3,Anyone watching My Hero Academia lately? 🎉,,💯
9740,2026-01-14 20:38:00,acc4,I'm rewatching Jujutsu Kaisen this weekend. 🤔,9728,😮
9741,2026-01-14 20:40:00,acc1,No spoilers please! 🙌,,😮
9742,2026-01-14 20:42:00,acc2,Random anime fact: Did you know? Anime is often adapted from manga or light novels. 🙌,9733,😮
9743,2026-01-14 20:44:00,acc3,Anyone watching Jujutsu Kaisen lately? 😎,9741,😮
9744,2026-01-14 20:46:00,acc4,My favorite moment in Death Note still gives me chills 🍜,,😭
9745,2026-01-14 20:48:00,acc1,That animation quality was insane! 💯,9733,
9746,2026-01-14 20:50:00,acc2,"Quote of the day: ""A lesson without pain is meaningless."" 😭",9741,😂
9747,2026-01-14 20:52:00,acc3,Who's your favorite character from My Hero Academia? 😂,,👏
9748,2026-01-14 20:54:00,acc4,"Quote of the day: ""The world isn't perfect, but it's beautiful."" ❤️",,👍
9749,2026-01-14 20:56:00,acc1,No spoilers please! 🍜,,😮
9750,2026-01-14 20:58:00,acc2,Random anime fact: Attack on Titan changed many viewers' expectations of anime. 🤔,9738,
9751,2026-01-14 21:00:00,acc3,Who's your favorite character from My Hero Academia? 😎,9748,💯
9752,2026-01-14 21:02:00,acc4,Who's your favorite character from Fullmetal Alchemist? 😭,9745,💯
9753,2026-01-14 21:04:00,acc1,My favorite moment in Solo Leveling still gives me chills ❤️,,❤️
9754,2026-01-14 21:06:00,acc2,My favorite moment in Dragon Ball still gives me chills 🙌,9748,😎
9755,2026-01-14 21:08:00,acc3,No spoilers please! 🤔,9741,🔥
9756,2026-01-14 21:10:00,acc4,That animation quality was insane! ✨,,😎
9757,2026-01-14 21:12:00,acc1,I think today's episode was incredible! ❤️,,🔥
9758,2026-01-14 21:14:00,acc2,I think today's episode was incredible! 🔥,9751,😮
9759,2026-01-14 21:16:00,acc3,My favorite moment in Dragon Ball still gives me chills ❤️,9751,❤️
9760,2026-01-14 21:18:00,acc4,Random anime fact: Did you know? Anime is often adapted from manga or light novels. 🍜,,👍
9761,2026-01-14 21:20:00,acc1,My favorite moment in Death Note still gives me chills ✨,,😮
9762,2026-01-14 21:22:00,acc2,I'm rewatching Demon Slayer this weekend. 🤔,9757,👏
9763,2026-01-14 21:24:00,acc3,"Quote of the day: ""People's dreams never end."" ⚡",9750,👍
9764,2026-01-14 21:26:00,acc4,Who's your favorite character from Bleach? 🙌,9755,💯
9765,2026-01-14 21:28:00,acc1,I think today's episode was incredible! 😂,9750,💯
9766,2026-01-14 21:30:00,acc2,My favorite moment in Haikyuu!! still gives me chills 💯,9752,😎
9767,2026-01-14 21:32:00,acc3,"Quote of the day: ""A lesson without pain is meaningless."" 😂",,❤️
9768,2026-01-14 21:34:00,acc4,Random anime fact: Did you know? Anime is often adapted from manga or light novels. ⚡,9754,😂
9769,2026-01-14 21:36:00,acc1,Opening theme has been stuck in my head. 😂,,👏
9770,2026-01-14 21:38:00,acc2,Who's your favorite character from Bleach? 🎉,9755,😎
9771,2026-01-14 21:40:00,acc3,Anyone watching One Piece lately? 🍜,,👏
9772,2026-01-14 21:42:00,acc4,Opening theme has been stuck in my head. 💯,,😂
9773,2026-01-14 21:44:00,acc1,My favorite moment in One Piece still gives me chills 😭,9766,👍
9774,2026-01-14 21:46:00,acc2,Opening theme has been stuck in my head. 🎉,,
9775,2026-01-14 21:48:00,acc3,No spoilers please! 😂,9759,😎
9776,2026-01-14 21:50:00,acc4,I'm rewatching My Hero Academia this weekend. 🤔,9771,
9777,2026-01-14 21:52:00,acc1,That animation quality was insane! 😂,9767,😭
9778,2026-01-14 21:54:00,acc2,That animation quality was insane! ✨,,😎
9779,2026-01-14 21:56:00,acc3,Random anime fact: Did you know? Anime is often adapted from manga or light novels. ✨,,😎
9780,2026-01-14 21:58:00,acc4,I'm rewatching Dragon Ball this weekend. 🤔,9776,👍
9781,2026-01-14 22:00:00,acc1,My favorite moment in Bleach still gives me chills 📚,9765,💯
9782,2026-01-14 22:02:00,acc2,No spoilers please! ✨,9767,💯
9783,2026-01-14 22:04:00,acc3,Who's your favorite character from Death Note? ❤️,9767,😎
9784,2026-01-14 22:06:00,acc4,That animation quality was insane! 👀,9775,👏
9785,2026-01-14 22:08:00,acc1,That animation quality was insane! 🙌,9773,👍
9786,2026-01-14 22:10:00,acc2,"Quote of the day: ""People's dreams never end."" 🎉",9774,😂
9787,2026-01-14 22:12:00,acc3,That animation quality was insane! 👀,9776,😭
9788,2026-01-14 22:14:00,acc4,I think today's episode was incredible! 🍜,9772,❤️
9789,2026-01-14 22:16:00,acc1,My favorite moment in Vinland Saga still gives me chills 🤔,9775,😮
9790,2026-01-14 22:18:00,acc2,I'm rewatching Naruto this weekend. ✨,9782,
9791,2026-01-14 22:20:00,acc3,My favorite moment in Fullmetal Alchemist still gives me chills ✨,9786,😭
9792,2026-01-14 22:22:00,acc4,Opening theme has been stuck in my head. 😀,,😂
9793,2026-01-14 22:24:00,acc1,Random anime fact: Voice actors in Japan are called seiyuu. 🔥,,
9794,2026-01-14 22:26:00,acc2,Random anime fact: Voice actors in Japan are called seiyuu. 😭,,👍
9795,2026-01-14 22:28:00,acc3,I'm rewatching Dragon Ball this weekend. 🙌,,😂
9796,2026-01-14 22:30:00,acc4,I think today's episode was incredible! ⚡,9794,
9797,2026-01-14 22:32:00,acc1,"Quote of the day: ""Keep moving forward."" ⚡",9784,😭
9798,2026-01-14 22:34:00,acc2,Who's your favorite character from Solo Leveling? ⚡,,👍
9799,2026-01-14 22:36:00,acc3,Random anime fact: Did you know? Anime is often adapted from manga or light novels. ✨,9791,❤️
9800,2026-01-14 22:38:00,acc4,That animation quality was insane! 👀,9793,😮
9801,2026-01-14 22:40:00,acc1,My favorite moment in Jujutsu Kaisen still gives me chills 🎉,9799,❤️
9802,2026-01-14 22:42:00,acc2,Opening theme has been stuck in my head. 🙌,9786,👍
9803,2026-01-14 22:44:00,acc3,Random anime fact: One Piece is among the best-selling manga series. 😀,9795,😎
9804,2026-01-14 22:46:00,acc4,Opening theme has been stuck in my head. ⚡,9800,😭
9805,2026-01-14 22:48:00,acc1,Anyone watching One Piece lately? ⚡,9794,😂
9806,2026-01-14 22:50:00,acc2,Who's your favorite character from Frieren? 😎,,👍
9807,2026-01-14 22:52:00,acc3,Random anime fact: Attack on Titan changed many viewers' expectations of anime. ❤️,,🔥
9808,2026-01-14 22:54:00,acc4,Anyone watching Haikyuu!! lately? 🍜,,😂
9809,2026-01-14 22:56:00,acc1,I'm rewatching Solo Leveling this weekend. 🔥,,
9810,2026-01-14 22:58:00,acc2,My favorite moment in Fullmetal Alchemist still gives me chills 🍜,9794,🔥
9811,2026-01-14 23:00:00,acc3,I'm rewatching Steins;Gate this weekend. 📚,,😎
9812,2026-01-14 23:02:00,acc4,Who's your favorite character from Fullmetal Alchemist? 🙌,,😎
9813,2026-01-14 23:04:00,acc1,Opening theme has been stuck in my head. 💯,9808,💯
9814,2026-01-14 23:06:00,acc2,I'm rewatching Dragon Ball this weekend. 👀,,😎
9815,2026-01-14 23:08:00,acc3,No spoilers please! 😎,9801,🔥
9816,2026-01-14 23:10:00,acc4,Random anime fact: Attack on Titan changed many viewers' expectations of anime. 😎,9800,😮
9817,2026-01-14 23:12:00,acc1,I'm rewatching Vinland Saga this weekend. 😂,,💯
9818,2026-01-14 23:14:00,acc2,Who's your favorite character from Dragon Ball? 📚,9808,💯
9819,2026-01-14 23:16:00,acc3,Anyone watching Bleach lately? 🤔,,💯
9820,2026-01-14 23:18:00,acc4,Who's your favorite character from Naruto? 🎉,9805,😎
9821,2026-01-14 23:20:00,acc1,I'm rewatching Attack on Titan this weekend. 😀,,❤️
9822,2026-01-14 23:22:00,acc2,Random anime fact: Attack on Titan changed many viewers' expectations of anime. 👀,,😂
9823,2026-01-14 23:24:00,acc3,I'm rewatching Bleach this weekend. 😎,,👍
